gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GENE_0805,351.7141040176255,0.021696771727984426,0.21750711094044523,0.09975201102241267,0.9205412075979431,0.9995555508712928
GENE_0806,387.458152027807,-0.1192195465431339,0.21704090872481388,-0.5492952791415573,0.5828028265987846,0.9995555508712928
GENE_0807,380.2293194691535,0.3346583754194042,0.2022410368389709,1.6547500974585445,0.09797520034320728,0.9995555508712928
GENE_0808,351.15899337910383,0.0227533836864002,0.232578009164959,0.09783119121233025,0.9220663391717207,0.9995555508712928
GENE_0809,350.4140627883054,0.13805829942750572,0.21789150421416525,0.6336102911649479,0.5263351829930512,0.9995555508712928
GENE_0810,385.98895530703356,-0.20542941144903135,0.20373212316371386,-1.008330980205579,0.3132955950704517,0.9995555508712928
GENE_0811,357.1167460221147,0.17234269098771307,0.24606805930810577,0.7003862730998337,0.4836861064729614,0.9995555508712928
GENE_0812,351.7316370492647,-0.310693333496043,0.24105240064250302,-1.2889037100145797,0.19743156411076013,0.9995555508712928
GENE_0813,370.78823585198364,-0.18912000788897196,0.22489475855811303,-0.8409267032344071,0.40038899774306813,0.9995555508712928
GENE_0814,325.4013013575045,-0.09402980917824992,0.22001766981784457,-0.4273738979969127,0.6691070160054977,0.9995555508712928
GENE_0815,386.9527253440577,0.0362311501250309,0.2033840471734098,0.17814155352184238,0.8586118089222805,0.9995555508712928
GENE_0816,383.97552818802205,0.12111799494309931,0.2340490319075295,0.517489835168179,0.6048142628807138,0.9995555508712928
GENE_0817,357.32693392966326,0.05994555691314104,0.21295471938034713,0.2814943810006646,0.7783312372368353,0.9995555508712928
GENE_0818,387.28898272457394,-0.1309777654640497,0.1867920938294097,-0.7011954455827603,0.4831810517333668,0.9995555508712928
GENE_0819,386.6306440561278,-0.14258255564107347,0.16814588762412525,-0.8479693298227057,0.3964550516240676,0.9995555508712928
GENE_0820,363.82407145259543,0.19009577060252414,0.22880482109867728,0.8308206518102214,0.4060749542158907,0.9995555508712928
GENE_0821,386.9777219410705,-0.03468380443484952,0.25850153323426817,-0.1341725288856108,0.8932661482420271,0.9995555508712928
GENE_0822,329.8579078713158,-0.2046146663998677,0.22105883036026394,-0.9256118204660865,0.3546477482056367,0.9995555508712928
GENE_0823,360.3973702798456,-0.0836035114557638,0.21658092604213122,-0.38601511676748723,0.6994854733008952,0.9995555508712928
GENE_0824,376.65941823137524,-0.13334853165495594,0.20746580713474702,-0.6427494414457771,0.5203866940524216,0.9995555508712928
GENE_0825,403.05022258460593,0.06677225321510505,0.21409924715665432,0.31187523590986027,0.7551353433740524,0.9995555508712928
GENE_0826,368.41754343449065,0.1791353130557773,0.2206233695395599,0.8119507621954645,0.4168198850217181,0.9995555508712928
GENE_0827,363.83517674124846,-0.27055017555185706,0.2050447566228051,-1.3194688808822066,0.18701240706173428,0.9995555508712928
GENE_0828,390.6900520782388,0.09657514224602412,0.19703372860134755,0.4901452301165234,0.6240311340681082,0.9995555508712928
GENE_0829,379.50974054324155,0.2638349532312542,0.21196103194716592,1.2447332927545782,0.21322980378572653,0.9995555508712928
GENE_0830,353.31821780070334,-0.08352295728550822,0.22321886378433808,-0.3741751743983589,0.7082739926678908,0.9995555508712928
GENE_0831,367.96462752126223,0.01836709953330748,0.22371369105206557,0.08210091857557725,0.9345664626743118,0.9995555508712928
GENE_0832,359.2713747403772,-0.37061870760748145,0.2189286445713113,-1.6928744446995394,0.09047936860065842,0.9995555508712928
GENE_0833,382.2130524174407,-0.22527498005493543,0.23225591726334235,-0.9699429091380625,0.3320749501580106,0.9995555508712928
GENE_0834,389.19131821471376,-0.1850530833481832,0.19859141476758738,-0.9318282140481845,0.3514253111611404,0.9995555508712928
GENE_0835,371.8986911855412,-0.017664842990163136,0.1752051053529291,-0.10082379137628145,0.9196903402868404,0.9995555508712928
GENE_0836,343.1912148793667,0.12122265011059262,0.22948760386759426,0.5282318001826954,0.5973384603826606,0.9995555508712928
GENE_0837,341.20479247036906,-0.0408174582315837,0.252586470253685,-0.16159795966343218,0.8716224641473356,0.9995555508712928
GENE_0838,410.1502779891365,0.04619868686790042,0.19766606920332902,0.23372087609218448,0.8152016797858372,0.9995555508712928
GENE_0839,367.2844259172951,-0.025510386142665153,0.21526980585152142,-0.11850424652800819,0.9056681305642807,0.9995555508712928
GENE_0840,398.266367211888,0.025307908772397022,0.22090918512004193,0.11456250114111244,0.9087919037075974,0.9995555508712928
GENE_0841,362.23765876943094,0.23029588686775246,0.2104038724896659,1.0945420544912432,0.27371731356170914,0.9995555508712928
GENE_0842,378.4806769126343,-0.3110547308735809,0.18671916607318717,-1.6658961016977691,0.09573411021361569,0.9995555508712928
GENE_0843,349.9456108421727,0.10410414437490735,0.20202765327572514,0.5152965086063102,0.6063458383372118,0.9995555508712928
GENE_0844,308.1368989868349,0.029047714512851174,0.25996324665701936,0.11173777403686247,0.9110313275106529,0.9995555508712928
GENE_0845,353.9681873914492,-0.07627454594634259,0.21996307235004234,-0.3467606863799468,0.7287711143566822,0.9995555508712928
GENE_0846,347.3908437965975,0.2204968506358594,0.25003602991171375,0.8818603091471078,0.37785235314073573,0.9995555508712928
GENE_0847,360.1911446084942,0.1426568034958756,0.19973857261445022,0.7142175976757481,0.47509263686615233,0.9995555508712928
GENE_0848,339.70584831971723,0.040369148405405605,0.21752380735611468,0.18558496605990385,0.8527702440956166,0.9995555508712928
GENE_0849,356.83198647555173,0.20832121466745304,0.22626617340252023,0.920690934640311,0.35721181047679484,0.9995555508712928
GENE_0850,389.6118153753,0.1378286054293887,0.1917036430648507,0.7189670640884128,0.4721612132427495,0.9995555508712928
GENE_0851,364.0409213569684,0.014924045959414496,0.24409497558699497,0.061140324267328454,0.9512474550820954,0.9995555508712928
GENE_0852,374.92150461283615,-0.0914213044725449,0.23953971451247424,-0.38165405957258935,0.7027179802453352,0.9995555508712928
GENE_0853,336.1992975698525,-0.010615053213129721,0.23672942577816847,-0.044840446759993186,0.9642344856474185,0.9995555508712928
GENE_0854,391.21316525899607,-0.07967372119384873,0.2132391129898104,-0.3736355871901227,0.7086754536860127,0.9995555508712928
GENE_0855,330.83156568738224,0.09481697530230984,0.22264318097412156,0.4258696578420279,0.6702028255386103,0.9995555508712928
GENE_0856,344.13054312144084,-0.056321364290738286,0.2291945174154304,-0.24573608882908854,0.8058865337617414,0.9995555508712928
GENE_0857,362.78163345299464,0.15941242967496458,0.20779875337178252,0.7671481521823776,0.4429934353644217,0.9995555508712928
GENE_0858,383.5582037625584,-0.07058543229246826,0.21965145307983336,-0.3213519933638393,0.7479436590252954,0.9995555508712928
GENE_0859,366.1801113491175,-0.28743295501998833,0.21417730890313183,-1.342032713418715,0.1795853889136252,0.9995555508712928
GENE_0860,380.7597386695891,-0.02818695791678951,0.2076583632749718,-0.13573716691326135,0.8920290646757514,0.9995555508712928
GENE_0861,371.713636170117,-0.11560505770832753,0.22042685932885675,-0.524459941317112,0.5999586748670716,0.9995555508712928
GENE_0862,367.93947819506343,-0.03798482179098861,0.2326174027637056,-0.16329312140748928,0.8702876495357741,0.9995555508712928
GENE_0863,341.0344972794157,0.07275845458306761,0.21292653201050685,0.3417068502269945,0.732571516372535,0.9995555508712928
GENE_0864,385.2781165348956,-0.11928740866788652,0.22247266544640684,-0.5361890568826874,0.5918278957557181,0.9995555508712928
GENE_0865,372.99192686358276,-0.22313286517518977,0.2245263990616039,-0.9937934519404473,0.32032343467652846,0.9995555508712928
GENE_0866,369.174788963427,0.13714244155004376,0.2364034920689859,0.5801202019047318,0.5618335612799,0.9995555508712928
GENE_0867,360.9306963960087,-0.016344059480283127,0.21714123258605175,-0.07526925810281598,0.9400004805566637,0.9995555508712928
GENE_0868,383.2055510861295,-0.19005536102939902,0.20119583360659235,-0.9446287113530552,0.34484846365622335,0.9995555508712928
GENE_0869,356.84559992108507,-0.09650438885677078,0.2013708233988177,-0.47923719647132046,0.6317698952258088,0.9995555508712928
GENE_0870,372.644484420005,-0.14127777647340922,0.22793154620462994,-0.619825464381198,0.5353727018074449,0.9995555508712928
GENE_0871,344.1595544502805,0.1558281879910477,0.21140151017990086,0.7371195591670052,0.4610496457253235,0.9995555508712928
GENE_0872,400.26651042335504,-0.09320249108967707,0.20365096553685974,-0.45765798774377975,0.6471981757280607,0.9995555508712928
GENE_0873,410.6328382990803,0.0358711128511947,0.19536310394146325,0.1836125252286265,0.8543174364727064,0.9995555508712928
GENE_0874,375.5521274383837,0.09312811330827155,0.24091722389908585,0.3865564769552573,0.6990845840858974,0.9995555508712928
GENE_0875,360.50915969655637,0.0870292747479288,0.2284455028527539,0.38096295904771704,0.703230734057302,0.9995555508712928
GENE_0876,387.16811123977,0.05093173891841708,0.1910105676978422,0.26664356601978967,0.7897436087985474,0.9995555508712928
GENE_0877,404.8689389984254,-0.028815347817961662,0.1984132369181696,-0.14522895884131867,0.8845301024609297,0.9995555508712928
GENE_0878,370.4952402637824,0.20803636675551443,0.19728063541673738,1.0545199548655981,0.2916449295247985,0.9995555508712928
GENE_0879,368.78938154517664,0.0999174111818038,0.22695574161790222,0.44025064300872635,0.6597555841797378,0.9995555508712928
GENE_0880,342.3303726372689,0.0243156492490374,0.22755277447132224,0.10685718645061752,0.9149022789111384,0.9995555508712928
GENE_0881,369.1526708923419,0.24067281665235132,0.23824023435705613,1.0102106275283855,0.31239438866492975,0.9995555508712928
GENE_0882,391.77360055998224,0.0625883807033827,0.2232459246883283,0.2803562071323891,0.7792042319276713,0.9995555508712928
GENE_0883,387.3426829463115,-0.15583094220443974,0.20430698099374148,-0.7627294057524805,0.4456247897385026,0.9995555508712928
GENE_0884,395.90330956451163,-0.3415643380001464,0.19552575565801675,-1.7469020224504725,0.08065433496102953,0.9995555508712928
GENE_0885,365.2288334469169,-0.37862983515073956,0.1988224081422484,-1.9043619815722534,0.056863057029136625,0.9995555508712928
GENE_0886,355.00306845666967,0.07251334436490005,0.222544891521376,0.3258369305589518,0.7445477356628314,0.9995555508712928
GENE_0887,380.6725842905822,-0.15390396175952736,0.21160313362455344,-0.7273236417783799,0.46702771864923753,0.9995555508712928
GENE_0888,393.38772876870127,0.1653812911149734,0.18852741514763804,0.8772267470248895,0.38036349096047795,0.9995555508712928
GENE_0889,339.43645246786946,-0.242760579667161,0.22920576379685909,-1.0591381981227808,0.28953684592511597,0.9995555508712928
GENE_0890,366.22230699664783,0.00818787160059899,0.20029052488857926,0.04087997475244457,0.9673915819329043,0.9995555508712928
GENE_0891,402.19682634724325,-0.04259404371454597,0.23244244399199385,-0.183245550954597,0.854605354923626,0.9995555508712928
GENE_0892,378.45669025899275,0.23355799956678916,0.21925120614685822,1.065252974756034,0.2867614668096785,0.9995555508712928
GENE_0893,377.1395104964055,-0.049596180973107244,0.2220601798097314,-0.22334567600369828,0.8232664806414626,0.9995555508712928
GENE_0894,373.3507170787827,0.25017527227212555,0.21798748354035133,1.1476588848543499,0.2511094105974361,0.9995555508712928
GENE_0895,362.26109623140763,-0.21931385275384857,0.2212214080292076,-0.9913771669190933,0.321501445285424,0.9995555508712928
GENE_0896,372.8327384782952,0.13182391305426625,0.22465098255476243,0.5867942866536626,0.5573418744198317,0.9995555508712928
GENE_0897,381.3529600474703,-0.2613801603199764,0.22292230363028576,-1.1725168637835028,0.24098960558068183,0.9995555508712928
GENE_0898,343.5605959202136,-0.2901249885760516,0.2065377234156222,-1.40470701321823,0.16010841944299448,0.9995555508712928
GENE_0899,366.49582796903746,0.08141532007456753,0.247069720268022,0.32952366638148917,0.7417599087210165,0.9995555508712928
GENE_0900,376.92343868793813,-0.2500222853818086,0.2158722840937997,-1.158195395167868,0.24678430708449473,0.9995555508712928
GENE_0901,380.8333261075055,0.14951983571616573,0.18668268701705576,0.8009303814150975,0.4231719505289815,0.9995555508712928
GENE_0902,354.7354101010969,0.05178196725186201,0.18447927879437612,0.28069259371714644,0.7789461898349089,0.9995555508712928
GENE_0903,372.31512888299517,0.09642249814349929,0.20505266622301369,0.47023284271091076,0.6381886720426181,0.9995555508712928
GENE_0904,352.71443706977016,-0.0840314768175967,0.20063164760978347,-0.41883460470320666,0.6753370126928988,0.9995555508712928
GENE_0905,414.31649279430917,-0.2421424090597576,0.21629355492167138,-1.11950820331862,0.26292339320398705,0.9995555508712928
GENE_0906,360.88118437000054,-0.2878525533089626,0.2144795567720811,-1.3420978560434647,0.17956426896288913,0.9995555508712928
GENE_0907,366.0594357861013,0.14306825900395417,0.1942492173037933,0.7365191015426569,0.4614148472594315,0.9995555508712928
GENE_0908,388.08807906188906,-0.09993843032549317,0.18857485117549977,-0.5299669054622989,0.5961348766069312,0.9995555508712928
GENE_0909,370.0655363172126,0.05813378098793834,0.2174739645810374,0.2673137499467249,0.7892276009268507,0.9995555508712928
GENE_0910,352.97300627717055,0.06955410034565558,0.21460429490039273,0.32410395317548835,0.745859334135528,0.9995555508712928
GENE_0911,355.99945345218873,-0.08644080671047062,0.2283693816328853,-0.37851311805637916,0.7050494506169817,0.9995555508712928
GENE_0912,416.5237968500946,-0.08122661283684318,0.18149538086436448,-0.44754093713021614,0.6544845371295671,0.9995555508712928
GENE_0913,384.3758753529876,-0.17596371002448383,0.2131297181872715,-0.8256178984381198,0.40902087871486337,0.9995555508712928
GENE_0914,350.7290607292559,-0.21015516611345647,0.23103891685158276,-0.9096093808665932,0.36302854958499153,0.9995555508712928
GENE_0915,379.7667239080186,0.33104131261048425,0.23599983169779665,1.4027184266571449,0.16070082028381416,0.9995555508712928
GENE_0916,326.75642575018225,0.30558238196069704,0.23834495950762158,1.2821012980176971,0.19980711369883308,0.9995555508712928
GENE_0917,384.3859770131429,0.10364554765772115,0.20392509950087276,0.5082530199146847,0.6112759124314158,0.9995555508712928
GENE_0918,377.1740297262833,0.36127267332645646,0.2324624753165168,1.5541117887287141,0.12015775369034166,0.9995555508712928
GENE_0919,363.37182648678163,0.127862850872604,0.19979307038592134,0.6399764047152559,0.5221879393749072,0.9995555508712928
GENE_0920,378.7652072358599,0.09087333784879531,0.2086986960144198,0.4354283931056116,0.6632515047816958,0.9995555508712928
GENE_0921,355.39802536558165,0.23515568012871174,0.18739481443659928,1.2548675951130508,0.20952682926888544,0.9995555508712928
GENE_0922,363.40252090455675,0.3643594851128205,0.22391583766135872,1.6272162296258073,0.10369118199584611,0.9995555508712928
GENE_0923,373.53943545033655,-0.10271124110228708,0.21637786541600976,-0.474684602811908,0.635011794117867,0.9995555508712928
GENE_0924,396.37079990146333,-0.1461922352236734,0.2160572147047491,-0.6766366743339304,0.498636504121836,0.9995555508712928
GENE_0925,358.9683603788351,0.1658875470022876,0.19658835814614134,0.8438319978183493,0.3987632922825546,0.9995555508712928
GENE_0926,418.2834747156574,-0.03840422169434845,0.20525409005140155,-0.18710575601553628,0.8515777152113975,0.9995555508712928
GENE_0927,363.50979843746353,0.2434462857081389,0.21405944021721718,1.1372835762865743,0.2554197582695015,0.9995555508712928
GENE_0928,357.909091815459,-0.148431490819845,0.2108611287347527,-0.7039300781063378,0.4814763190089436,0.9995555508712928
GENE_0929,360.0656426581047,-0.1852102968239979,0.2091891529878135,-0.8853723731783909,0.37595582764950897,0.9995555508712928
GENE_0930,389.1105950253257,0.14302976551371666,0.2092640941404076,0.6834892822929746,0.4942977203489032,0.9995555508712928
GENE_0931,363.7310568948589,-0.21160195838327484,0.20153254500603585,-1.0499642049225222,0.29373457035913775,0.9995555508712928
GENE_0932,367.6372415930984,-0.060773563146267286,0.20744144565042283,-0.2929673140086093,0.7695471356898167,0.9995555508712928
GENE_0933,388.76210720866817,0.05972415714090922,0.22258372979861907,0.26832220483924946,0.7884513157080817,0.9995555508712928
GENE_0934,373.97853131132797,0.1802577812646097,0.22058482598857512,0.817181238359278,0.41382486265957974,0.9995555508712928
GENE_0935,380.4310768197496,0.04499117649136821,0.24270827647870083,0.1853714143749707,0.8529377278660046,0.9995555508712928
GENE_0936,397.13286626930045,-0.2921806227163694,0.23908364304793128,-1.2220853714270754,0.22167534446514692,0.9995555508712928
GENE_0937,360.7370895191953,0.18365558509070573,0.25150932923169633,0.7302138081785342,0.4652595035217081,0.9995555508712928
GENE_0938,364.660900411907,-0.033758137617989604,0.23282163526553318,-0.14499570703336243,0.8847142612632356,0.9995555508712928
GENE_0939,360.8306919099965,0.13424646135900256,0.23188446468215682,0.5789368491891584,0.5626317850131761,0.9995555508712928
GENE_0940,388.60367557413366,-0.05620896821201815,0.20412543445947906,-0.27536484299890707,0.7830359515867888,0.9995555508712928
GENE_0941,364.53207895593135,0.12945730770440753,0.2197588629884469,0.5890879937398171,0.5558022470255837,0.9995555508712928
GENE_0942,358.2622997361124,0.31874716331337744,0.2182029056142661,1.4607833127430991,0.14407491675539352,0.9995555508712928
GENE_0943,355.260990544677,0.249433152128228,0.21467085067053623,1.161933030726388,0.24526266880874903,0.9995555508712928
GENE_0944,371.5338786858215,-0.119420627386824,0.18831522731721267,-0.6341527931018701,0.5259811120167499,0.9995555508712928
GENE_0945,360.0531441508491,-0.04195860134393735,0.21222469653267947,-0.19770838186815992,0.8432732313842319,0.9995555508712928
GENE_0946,335.19259763817985,0.14205356773565825,0.233299017449149,0.6088905529429457,0.5425969864623702,0.9995555508712928
GENE_0947,369.6267903464784,0.14535710831891618,0.2270768374084249,0.6401230084840137,0.5220926317010812,0.9995555508712928
GENE_0948,407.63730637826484,0.07089009575327038,0.1782968734614994,0.39759584325284353,0.6909281250665666,0.9995555508712928
GENE_0949,340.17316144934574,0.0231975226011676,0.25601538817793423,0.09060987609481115,0.9278025842281583,0.9995555508712928
GENE_0950,370.0836360256703,0.06239792499511653,0.22371473704035252,0.2789173651258456,0.780308241733288,0.9995555508712928
GENE_0951,353.17289094034663,0.2723516476715033,0.23301121828964788,1.1688349156346318,0.24247014995056781,0.9995555508712928
GENE_0952,338.15538982046144,-0.11280824930452528,0.21319940359319567,-0.5291208483855514,0.5967216197163576,0.9995555508712928
GENE_0953,405.6997055551556,0.09757828652550675,0.2005881927829228,0.4864607690598533,0.6266405138680486,0.9995555508712928
GENE_0954,372.4631515370759,-0.14044072648699393,0.19364537949046112,-0.7252469790734768,0.46830052669936284,0.9995555508712928
GENE_0955,359.78495274924154,0.05177351629122293,0.23047705632219428,0.22463631355498742,0.8222622126387212,0.9995555508712928
GENE_0956,378.42680723257877,0.06327156048364159,0.21973062930807882,0.28795057240258537,0.7733845743513558,0.9995555508712928
GENE_0957,333.90970778077104,0.05804717774752085,0.22102661893500702,0.2626252802816915,0.7928394129994043,0.9995555508712928
GENE_0958,365.1259458347888,0.3647643700810149,0.23266402911290296,1.5677729448414597,0.11693413106153952,0.9995555508712928
GENE_0959,368.99108421676885,0.021786282844038392,0.19868015252170154,0.10965505395240074,0.9126829471285661,0.9995555508712928
GENE_0960,394.6032675671889,0.20041141439406698,0.22982807677094588,0.8720057932425876,0.3832052171266537,0.9995555508712928
GENE_0961,388.97785590262646,-0.17503576476666913,0.2147515141556608,-0.8150618423104387,0.41503691196278136,0.9995555508712928
GENE_0962,372.42970177834496,-0.1972766589954308,0.24060729386699983,-0.8199113826718782,0.4122666273281056,0.9995555508712928
GENE_0963,422.2942408705982,-0.2402111598607895,0.18435727275854585,-1.302965466273717,0.1925865516991282,0.9995555508712928
GENE_0964,376.759647131437,0.2913230911941134,0.20501957728315057,1.4209525502619194,0.15533055426069253,0.9995555508712928
GENE_0965,355.54615334883937,-0.21956159724991842,0.19156022618625607,-1.1461752871205964,0.2517226311070516,0.9995555508712928
GENE_0966,342.271283741527,0.04141659934835125,0.24447469897968657,0.16941057508692364,0.865473706015074,0.9995555508712928
GENE_0967,378.18427414751335,0.06459297281453208,0.22109539876343823,0.29214978319672563,0.7701721046358462,0.9995555508712928
GENE_0968,392.21329518868936,0.07900041575942299,0.20846272009575817,0.3789666359679747,0.7047126397800807,0.9995555508712928
GENE_0969,403.3015049082138,-0.20954845261216365,0.2116677633175612,-0.9899875603531654,0.3221801993184119,0.9995555508712928
GENE_0970,344.4202472184472,0.3353125939625294,0.23931065941966925,1.4011602942203485,0.1611661447723468,0.9995555508712928
GENE_0971,413.0769470741535,0.0803239300509028,0.19976166779694574,0.4020988157375151,0.6876113042958011,0.9995555508712928
GENE_0972,390.543710115159,-0.014934213739521475,0.2308163765887319,-0.06470170773944357,0.9484115030942949,0.9995555508712928
GENE_0973,371.91152079693194,-0.22014333544583894,0.2168156348380914,-1.0153480656975338,0.3099399398573862,0.9995555508712928
GENE_0974,364.5435070392144,-0.09380907338136686,0.21423905374933255,-0.43787102183118715,0.6614797831120003,0.9995555508712928
GENE_0975,366.3098541598845,0.044870794027285374,0.23143769864766303,0.19387850073464452,0.8462710182075835,0.9995555508712928
GENE_0976,373.8798432295995,-0.08251748701266994,0.19845835485889537,-0.415792457169869,0.6775618787812685,0.9995555508712928
GENE_0977,331.41389468490144,-0.032146350842613886,0.20349047016478528,-0.15797472391007783,0.8744767159921754,0.9995555508712928
GENE_0978,349.62869307144115,0.1550083258882057,0.21440921101508184,0.7229555351393099,0.46970720257470855,0.9995555508712928
GENE_0979,391.80918231819305,-0.048268446156396826,0.19499531662630476,-0.2475364382668739,0.8044930950639506,0.9995555508712928
GENE_0980,369.7794470603286,0.22697465435867697,0.2204029032517883,1.0298169897489104,0.3030959237234926,0.9995555508712928
GENE_0981,344.58691800576963,-0.05241574246205803,0.21895643565123818,-0.23938890997270224,0.8108040286119909,0.9995555508712928
GENE_0982,405.8639181476728,0.23746162623103553,0.1916331095508158,1.2391471744503904,0.215290999434952,0.9995555508712928
GENE_0983,359.0359305896179,-0.40125150047834046,0.2262211433981947,-1.7737135196600835,0.0761105490042407,0.9995555508712928
GENE_0984,368.6039528742814,0.0032763266980079787,0.21100569856727483,0.015527195332894716,0.9876115883681753,0.9995555508712928
GENE_0985,389.8940938405074,0.05778757697823063,0.23232788549934885,0.24873284949857039,0.803567436999814,0.9995555508712928
GENE_0986,372.3487528444304,-0.050835388297045286,0.2221909831402653,-0.22879140988792415,0.81903104364191,0.9995555508712928
GENE_0987,341.2495768693956,-0.2573878369831421,0.18499069597510154,-1.3913555794059216,0.16411762764026672,0.9995555508712928
GENE_0988,396.32118370750084,-0.2803869816875518,0.18903315678514893,-1.483268789751174,0.1380030110243953,0.9995555508712928
GENE_0989,364.63324350472374,-0.05275685213598683,0.2241675558242502,-0.23534561878057314,0.8139404905939147,0.9995555508712928
GENE_0990,348.5976088125912,-0.08818175188835847,0.24361927174819353,-0.36196541946609095,0.7173778719954051,0.9995555508712928
GENE_0991,391.5789572983163,-0.22571277681201246,0.18058430639016218,-1.2499025043978504,0.21133516446905554,0.9995555508712928
GENE_0992,355.56391702982734,-0.013021864885112228,0.20760357523880216,-0.06272466584514955,0.9499857555603397,0.9995555508712928
GENE_0993,405.391760416971,-0.029801530123193185,0.18209648021543456,-0.16365791413395586,0.8700004503968223,0.9995555508712928
GENE_0994,365.51780325746455,-0.28008368791853616,0.19667447553641138,-1.424097799954132,0.15441816320096433,0.9995555508712928
GENE_0995,342.6824126575996,-0.26141196492903546,0.23246595999407468,-1.1245171763457265,0.2607936879549194,0.9995555508712928
GENE_0996,347.50594183419815,-0.24808226138397635,0.22613219911173904,-1.0970673895997938,0.27261193432530095,0.9995555508712928
GENE_0997,348.14896136444,-0.2355180537625736,0.1986503591071417,-1.1855908784717946,0.2357839062045134,0.9995555508712928
GENE_0998,387.8055674289963,-0.09413078518102157,0.1894092964190341,-0.49697024887719393,0.6192100315116597,0.9995555508712928
GENE_0999,366.9901135023582,-0.026040991370339512,0.21711724650446107,-0.11993976429599042,0.9045308644720608,0.9995555508712928
GENE_1000,385.450386279146,-0.09897861147238987,0.21573275248456886,-0.458801968326389,0.646376381160146,0.9995555508712928
GENE_1001,370.98818647050007,0.22711135281166686,0.20396682864556534,1.1134720009120695,0.2655057669206333,0.9995555508712928
GENE_1002,395.53872588753364,-0.12175324797700406,0.19946434686792136,-0.6104010560725671,0.5415961687503281,0.9995555508712928
GENE_1003,353.67248552500627,-0.05379392592429926,0.23353560053514116,-0.23034571945789759,0.8178231366179392,0.9995555508712928
GENE_1004,337.623454076867,0.0025312045906160444,0.2187742150565375,0.011569940223357259,0.9907687292818911,0.9995555508712928
GENE_1005,378.00652618864916,0.03638463846400223,0.2037412412072939,0.17858258960434598,0.8582654661981207,0.9995555508712928
GENE_1006,376.7617720592014,0.12140789960972742,0.2067627932000802,0.5871844625945029,0.5570798263006251,0.9995555508712928
GENE_1007,344.9311499593979,-0.12174815114476122,0.20861747915969023,-0.5835951600755696,0.5594927172148938,0.9995555508712928
GENE_1008,391.37541177297476,-0.24454299269904348,0.20858833240702954,-1.1723713875896649,0.2410479817934209,0.9995555508712928
GENE_1009,359.81058964859125,0.10268457489459211,0.23425609247898554,0.43834324139852904,0.6611374844033615,0.9995555508712928
GENE_1010,374.39592406970166,-0.038782162351369644,0.18525527128769045,-0.2093444471609299,0.8341793565599261,0.9995555508712928
GENE_1011,385.5046191723497,0.017844927036388607,0.20324081024074586,0.08780188887876733,0.930034136457198,0.9995555508712928
GENE_1012,411.6035842078551,0.18814475487598678,0.16541593167043636,1.1374040757502961,0.25536940424931864,0.9995555508712928
GENE_1013,318.6840634239225,-0.4402581993778062,0.23416920081337023,-1.8800858432646153,0.06009637953406022,0.9995555508712928
GENE_1014,348.3013701361558,-0.033658190594683036,0.2205583934901523,-0.152604442125599,0.8787102217253936,0.9995555508712928
GENE_1015,342.08954112520746,0.11040619313744975,0.2568600810697457,0.42983009534856814,0.6673192389702158,0.9995555508712928
GENE_1016,349.6252395219466,-0.10906649109821252,0.21090447447316074,-0.5171369235795521,0.6050605799598969,0.9995555508712928
GENE_1017,365.24343221074616,0.09859134349032476,0.21348250831208992,0.46182398862483925,0.6442075466978553,0.9995555508712928
GENE_1018,343.6386070428956,-0.21353617633739433,0.24524840621748886,-0.8706934313286758,0.3839215660254862,0.9995555508712928
GENE_1019,407.2636023538542,0.048570180713593356,0.2165622216599087,0.22427817899775895,0.8225408543837052,0.9995555508712928
GENE_1020,378.4252605142389,0.19044958516537525,0.1899031809479187,1.0028772778566906,0.3159200770546786,0.9995555508712928
GENE_1021,376.8695331794995,0.21713146924988527,0.22079957219448318,0.9833871827370798,0.3254169160990368,0.9995555508712928
GENE_1022,352.62587567819094,-0.3840436086458956,0.2195893969835389,-1.748916905467365,0.08030538390754643,0.9995555508712928
GENE_1023,412.1933665585321,-0.20161099883780853,0.2102483359162609,-0.9589184045580627,0.33759985228031253,0.9995555508712928
GENE_1024,370.70961073958097,-0.23956359631113197,0.2282414031264593,-1.0496062196848637,0.2938991963043861,0.9995555508712928
GENE_1025,355.36907091907125,0.3669747254922494,0.23532662946505706,1.5594271091480552,0.11889532416337588,0.9995555508712928
GENE_1026,397.64589470073736,-0.08744859635326578,0.2146571662035478,-0.40738726733373065,0.6837235771437555,0.9995555508712928
GENE_1027,336.6824187954429,-0.028464697171858643,0.2304840882164097,-0.12349961939729275,0.9017114756614967,0.9995555508712928
GENE_1028,360.2479402721742,-0.17779505107962795,0.2119806480875051,-0.8387324630040501,0.4016194571164975,0.9995555508712928
GENE_1029,335.146337826339,-0.1364276946633672,0.2456453806848173,-0.5553847350315733,0.578631531491609,0.9995555508712928
GENE_1030,342.3662035615736,-0.041590360419273,0.22713490111085213,-0.1831086293469933,0.8547127850101638,0.9995555508712928
GENE_1031,399.58595558245264,-0.02762616647436691,0.18404089906451293,-0.1501088432777268,0.8806787431139389,0.9995555508712928
GENE_1032,359.91364660214896,0.05779328124967241,0.21165604970800356,0.27305282003232534,0.7848126131626525,0.9995555508712928
GENE_1033,345.301481879566,0.07032744054503993,0.22932486739367966,0.3066716721318737,0.7590932938121469,0.9995555508712928
